province,adcode,model,bodyType,regYear,regMonth,salesVolume,date,popularity,newsReplyVolume,carCommentVolume
湖北,420000,5,2,2016,12,421,27,2737,26,8
湖南,430000,5,2,2016,12,428,27,2489,26,8
福建,350000,5,2,2016,12,159,27,1932,26,8
辽宁,210000,5,2,2016,12,238,27,2247,26,8
重庆,500000,5,2,2016,12,126,27,1064,26,8
陕西,610000,5,2,2016,12,288,27,2596,26,8
黑龙江,230000,5,2,2016,12,156,27,2343,26,8
上海,310000,2,3,2016,12,384,27,666,53,235
云南,530000,2,3,2016,12,206,27,446,53,235
内蒙古,150000,2,3,2016,12,115,27,446,53,235
北京,110000,2,3,2016,12,771,27,1806,53,235
四川,510000,2,3,2016,12,933,27,2329,53,235
安徽,340000,2,3,2016,12,993,27,1296,53,235
山东,370000,2,3,2016,12,1332,27,1957,53,235
山西,140000,2,3,2016,12,275,27,680,53,235
广东,440000,2,3,2016,12,1546,27,2753,53,235
广西,450000,2,3,2016,12,276,27,349,53,235
江苏,320000,2,3,2016,12,2642,27,2447,53,235
江西,360000,2,3,2016,12,691,27,630,53,235
河北,130000,2,3,2016,12,773,27,1618,53,235
河南,410000,2,3,2016,12,2409,27,2648,53,235
浙江,330000,2,3,2016,12,2222,27,2568,53,235
湖北,420000,2,3,2016,12,661,27,806,53,235
湖南,430000,2,3,2016,12,698,27,905,53,235
福建,350000,2,3,2016,12,601,27,743,53,235
辽宁,210000,2,3,2016,12,328,27,699,53,235
重庆,500000,2,3,2016,12,430,27,556,53,235
陕西,610000,2,3,2016,12,562,27,1076,53,235
黑龙江,230000,2,3,2016,12,100,27,501,53,235
上海,310000,34,3,2016,12,46,27,296,103,9
云南,530000,34,3,2016,12,169,27,131,103,9
内蒙古,150000,34,3,2016,12,430,27,424,103,9
北京,110000,34,3,2016,12,112,27,817,103,9
四川,510000,34,3,2016,12,641,27,1106,103,9
安徽,340000,34,3,2016,12,190,27,374,103,9
山东,370000,34,3,2016,12,2281,27,1915,103,9
山西,140000,34,3,2016,12,886,27,669,103,9
广东,440000,34,3,2016,12,1008,27,1513,103,9
广西,450000,34,3,2016,12,308,27,227,103,9
江苏,320000,34,3,2016,12,309,27,706,103,9
江西,360000,34,3,2016,12,182,27,236,103,9
河北,130000,34,3,2016,12,1840,27,2090,103,9
河南,410000,34,3,2016,12,911,27,1160,103,9
浙江,330000,34,3,2016,12,352,27,627,103,9
湖北,420000,34,3,2016,12,125,27,273,103,9
湖南,430000,34,3,2016,12,165,27,236,103,9
福建,350000,34,3,2016,12,215,27,411,103,9
辽宁,210000,34,3,2016,12,619,27,635,103,9
重庆,500000,34,3,2016,12,104,27,181,103,9
陕西,610000,34,3,2016,12,250,27,409,103,9
黑龙江,230000,34,3,2016,12,342,27,495,103,9
上海,310000,44,2,2016,12,596,27,705,206,1446
云南,530000,44,2,2016,12,699,27,838,206,1446
内蒙古,150000,44,2,2016,12,485,27,907,206,1446
北京,110000,44,2,2016,12,1517,27,2284,206,1446
四川,510000,44,2,2016,12,1305,27,2629,206,1446
安徽,340000,44,2,2016,12,1597,27,1482,206,1446
山东,370000,44,2,2016,12,1740,27,2390,206,1446
山西,140000,44,2,2016,12,514,27,932,206,1446
广东,440000,44,2,2016,12,1899,27,2790,206,1446
广西,450000,44,2,2016,12,514,27,402,206,1446
江苏,320000,44,2,2016,12,2279,27,2305,206,1446
江西,360000,44,2,2016,12,900,27,705,206,1446
河北,130000,44,2,2016,12,1749,27,2278,206,1446
河南,410000,44,2,2016,12,2735,27,2962,206,1446
浙江,330000,44,2,2016,12,3255,27,3026,206,1446
湖北,420000,44,2,2016,12,1014,27,1137,206,1446
湖南,430000,44,2,2016,12,978,27,1095,206,1446
福建,350000,44,2,2016,12,782,27,820,206,1446
辽宁,210000,44,2,2016,12,424,27,907,206,1446
重庆,500000,44,2,2016,12,532,27,508,206,1446
陕西,610000,44,2,2016,12,620,27,1255,206,1446
黑龙江,230000,44,2,2016,12,274,27,735,206,1446
上海,310000,15,0,2016,12,396,27,1192,408,570
云南,530000,15,0,2016,12,334,27,1101,408,570
内蒙古,150000,15,0,2016,12,90,27,786,408,570
北京,110000,15,0,2016,12,242,27,2190,408,570
四川,510000,15,0,2016,12,781,27,3321,408,570
安徽,340000,15,0,2016,12,661,27,1586,408,570
山东,370000,15,0,2016,12,994,27,3168,408,570
山西,140000,15,0,2016,12,201,27,927,408,570
广东,440000,15,0,2016,12,1135,27,4141,408,570
广西,450000,15,0,2016,12,403,27,720,408,570
江苏,320000,15,0,2016,12,1781,27,3818,408,570
江西,360000,15,0,2016,12,431,27,919,408,570
河北,130000,15,0,2016,12,806,27,2708,408,570
河南,410000,15,0,2016,12,896,27,3735,408,570
浙江,330000,15,0,2016,12,1044,27,2729,408,570
湖北,420000,15,0,2016,12,461,27,1275,408,570
湖南,430000,15,0,2016,12,478,27,1263,408,570
福建,350000,15,0,2016,12,593,27,1420,408,570
辽宁,210000,15,0,2016,12,149,27,820,408,570
重庆,500000,15,0,2016,12,475,27,708,408,570
陕西,610000,15,0,2016,12,464,27,1594,408,570
黑龙江,230000,15,0,2016,12,87,27,815,408,570
上海,310000,56,3,2016,12,579,27,3194,424,922
云南,530000,56,3,2016,12,338,27,2728,424,922
内蒙古,150000,56,3,2016,12,48,27,1632,424,922
北京,110000,56,3,2016,12,383,27,5562,424,922
四川,510000,56,3,2016,12,820,27,8465,424,922
安徽,340000,56,3,2016,12,758,27,3964,424,922
山东,370000,56,3,2016,12,729,27,6483,424,922
山西,140000,56,3,2016,12,136,27,1854,424,922
广东,440000,56,3,2016,12,2232,27,11660,424,922
广西,450000,56,3,2016,12,328,27,1958,424,922
江苏,320000,56,3,2016,12,1846,27,8640,424,922
江西,360000,56,3,2016,12,436,27,2285,424,922
河北,130000,56,3,2016,12,475,27,5492,424,922
河南,410000,56,3,2016,12,747,27,7637,424,922
浙江,330000,56,3,2016,12,1454,27,7684,424,922
湖北,420000,56,3,2016,12,481,27,3241,424,922
湖南,430000,56,3,2016,12,425,27,3090,424,922
福建,350000,56,3,2016,12,699,27,3614,424,922
辽宁,210000,56,3,2016,12,125,27,2028,424,922
重庆,500000,56,3,2016,12,548,27,1877,424,922
陕西,610000,56,3,2016,12,259,27,3439,424,922
黑龙江,230000,56,3,2016,12,115,27,1982,424,922
上海,310000,18,2,2016,12,473,27,2193,132,890
云南,530000,18,2,2016,12,535,27,2658,132,890
内蒙古,150000,18,2,2016,12,234,27,1977,132,890
北京,110000,18,2,2016,12,681,27,5466,132,890
四川,510000,18,2,2016,12,849,27,6712,132,890
安徽,340000,18,2,2016,12,368,27,2226,132,890
山东,370000,18,2,2016,12,936,27,6297,132,890
山西,140000,18,2,2016,12,244,27,1752,132,890
广东,440000,18,2,2016,12,2078,27,8307,132,890
广西,450000,18,2,2016,12,317,27,1204,132,890
江苏,320000,18,2,2016,12,820,27,5117,132,890
江西,360000,18,2,2016,12,262,27,1462,132,890
河北,130000,18,2,2016,12,750,27,5250,132,890
河南,410000,18,2,2016,12,820,27,6239,132,890
浙江,330000,18,2,2016,12,684,27,3863,132,890
湖北,420000,18,2,2016,12,425,27,2625,132,890
湖南,430000,18,2,2016,12,493,27,2583,132,890
福建,350000,18,2,2016,12,338,27,2093,132,890
辽宁,210000,18,2,2016,12,450,27,2085,132,890
重庆,500000,18,2,2016,12,575,27,1711,132,890
陕西,610000,18,2,2016,12,404,27,2799,132,890
黑龙江,230000,18,2,2016,12,410,27,2683,132,890
上海,310000,7,3,2016,12,846,27,2041,302,21
云南,530000,7,3,2016,12,493,27,1521,302,21
内蒙古,150000,7,3,2016,12,562,27,2081,302,21
北京,110000,7,3,2016,12,824,27,4242,302,21
四川,510000,7,3,2016,12,1730,27,6340,302,21
安徽,340000,7,3,2016,12,2243,27,2913,302,21
山东,370000,7,3,2016,12,2998,27,5259,302,21
山西,140000,7,3,2016,12,645,27,2081,302,21
广东,440000,7,3,2016,12,3191,27,8005,302,21
广西,450000,7,3,2016,12,697,27,1376,302,21
江苏,320000,7,3,2016,12,3836,27,5875,302,21
江西,360000,7,3,2016,12,1270,27,1761,302,21
河北,130000,7,3,2016,12,2232,27,4410,302,21
河南,410000,7,3,2016,12,3243,27,6132,302,21
浙江,330000,7,3,2016,12,1850,27,5131,302,21
湖北,420000,7,3,2016,12,1354,27,2553,302,21
湖南,430000,7,3,2016,12,1756,27,2913,302,21
福建,350000,7,3,2016,12,1041,27,2369,302,21
辽宁,210000,7,3,2016,12,561,27,2089,302,21
重庆,500000,7,3,2016,12,1136,27,1817,302,21
陕西,610000,7,3,2016,12,1567,27,3562,302,21
黑龙江,230000,7,3,2016,12,305,27,1801,302,21
上海,310000,17,2,2016,12,159,27,754,51,5
云南,530000,17,2,2016,12,195,27,816,51,5
内蒙古,150000,17,2,2016,12,336,27,1504,51,5
北京,110000,17,2,2016,12,246,27,1896,51,5
四川,510000,17,2,2016,12,387,27,2656,51,5
安徽,340000,17,2,2016,12,471,27,1217,51,5
山东,370000,17,2,2016,12,961,27,2705,51,5
山西,140000,17,2,2016,12,167,27,973,51,5
广东,440000,17,2,2016,12,176,27,2469,51,5
广西,450000,17,2,2016,12,62,27,386,51,5
江苏,320000,17,2,2016,12,450,27,1950,51,5
江西,360000,17,2,2016,12,252,27,670,51,5
河北,130000,17,2,2016,12,473,27,1890,51,5
河南,410000,17,2,2016,12,679,27,2594,51,5
浙江,330000,17,2,2016,12,255,27,1674,51,5
湖北,420000,17,2,2016,12,385,27,1122,51,5
湖南,430000,17,2,2016,12,776,27,1631,51,5
福建,350000,17,2,2016,12,65,27,670,51,5
辽宁,210000,17,2,2016,12,166,27,1036,51,5
重庆,500000,17,2,2016,12,306,27,706,51,5
陕西,610000,17,2,2016,12,634,27,1880,51,5
黑龙江,230000,17,2,2016,12,277,27,1360,51,5
上海,310000,57,2,2016,12,361,27,1133,27,43
云南,530000,57,2,2016,12,743,27,1870,27,43
内蒙古,150000,57,2,2016,12,683,27,1977,27,43
北京,110000,57,2,2016,12,675,27,4200,27,43
四川,510000,57,2,2016,12,2057,27,6297,27,43
安徽,340000,57,2,2016,12,865,27,1675,27,43
山东,370000,57,2,2016,12,1538,27,4830,27,43
山西,140000,57,2,2016,12,974,27,2569,27,43
广东,440000,57,2,2016,12,1105,27,5573,27,43
广西,450000,57,2,2016,12,406,27,900,27,43
江苏,320000,57,2,2016,12,1332,27,3709,27,43
江西,360000,57,2,2016,12,774,27,1152,27,43
河北,130000,57,2,2016,12,2069,27,6196,27,43
河南,410000,57,2,2016,12,1916,27,6196,27,43
浙江,330000,57,2,2016,12,982,27,3167,27,43
湖北,420000,57,2,2016,12,721,27,1712,27,43
湖南,430000,57,2,2016,12,1290,27,2147,27,43
福建,350000,57,2,2016,12,385,27,1316,27,43
辽宁,210000,57,2,2016,12,330,27,1278,27,43
重庆,500000,57,2,2016,12,1420,27,2455,27,43
陕西,610000,57,2,2016,12,1234,27,3387,27,43
黑龙江,230000,57,2,2016,12,236,27,1297,27,43
上海,310000,59,2,2016,12,805,27,3935,588,2668
云南,530000,59,2,2016,12,1249,27,6426,588,2668
内蒙古,150000,59,2,2016,12,925,27,5199,588,2668
北京,110000,59,2,2016,12,1421,27,11463,588,2668
四川,510000,59,2,2016,12,2915,27,15904,588,2668
安徽,340000,59,2,2016,12,1307,27,4910,588,2668
山东,370000,59,2,2016,12,1610,27,10614,588,2668
山西,140000,59,2,2016,12,970,27,4982,588,2668
广东,440000,59,2,2016,12,2685,27,18052,588,2668
广西,450000,59,2,2016,12,665,27,2816,588,2668
江苏,320000,59,2,2016,12,2752,27,11336,588,2668
江西,360000,59,2,2016,12,802,27,2942,588,2668
河北,130000,59,2,2016,12,1551,27,10885,588,2668
河南,410000,59,2,2016,12,2696,27,14261,588,2668
浙江,330000,59,2,2016,12,2124,27,11210,588,2668
湖北,420000,59,2,2016,12,1252,27,5415,588,2668
湖南,430000,59,2,2016,12,2360,27,5993,588,2668
福建,350000,59,2,2016,12,698,27,4332,588,2668
辽宁,210000,59,2,2016,12,459,27,3520,588,2668
重庆,500000,59,2,2016,12,2727,27,5794,588,2668
陕西,610000,59,2,2016,12,1319,27,7798,588,2668
黑龙江,230000,59,2,2016,12,397,27,3700,588,2668
上海,310000,54,1,2016,12,34,27,470,33,1476
云南,530000,54,1,2016,12,1939,27,2079,33,1476
内蒙古,150000,54,1,2016,12,108,27,402,33,1476
北京,110000,54,1,2016,12,504,27,2260,33,1476
四川,510000,54,1,2016,12,955,27,3015,33,1476
安徽,340000,54,1,2016,12,272,27,2983,33,1476
山东,370000,54,1,2016,12,1105,27,2838,33,1476
山西,140000,54,1,2016,12,233,27,890,33,1476
广东,440000,54,1,2016,12,866,27,3756,33,1476
广西,450000,54,1,2016,12,97,27,479,33,1476
江苏,320000,54,1,2016,12,1150,27,3779,33,1476
江西,360000,54,1,2016,12,148,27,800,33,1476
河北,130000,54,1,2016,12,983,27,2436,33,1476
河南,410000,54,1,2016,12,1314,27,4520,33,1476
浙江,330000,54,1,2016,12,653,27,2911,33,1476
湖北,420000,54,1,2016,12,903,27,2888,33,1476
湖南,430000,54,1,2016,12,575,27,1392,33,1476
福建,350000,54,1,2016,12,195,27,1659,33,1476
辽宁,210000,54,1,2016,12,370,27,1039,33,1476
重庆,500000,54,1,2016,12,955,27,1319,33,1476
陕西,610000,54,1,2016,12,324,27,1451,33,1476
黑龙江,230000,54,1,2016,12,90,27,533,33,1476
上海,310000,48,3,2016,12,281,27,762,230,2939
云南,530000,48,3,2016,12,356,27,956,230,2939
内蒙古,150000,48,3,2016,12,244,27,750,230,2939
北京,110000,48,3,2016,12,805,27,2730,230,2939
四川,510000,48,3,2016,12,1456,27,3889,230,2939
安徽,340000,48,3,2016,12,463,27,917,230,2939
山东,370000,48,3,2016,12,1182,27,3267,230,2939
山西,140000,48,3,2016,12,497,27,1096,230,2939
广东,440000,48,3,2016,12,869,27,3508,230,2939
广西,450000,48,3,2016,12,425,27,637,230,2939
江苏,320000,48,3,2016,12,1017,27,2462,230,2939
江西,360000,48,3,2016,12,315,27,614,230,2939
河北,130000,48,3,2016,12,1430,27,3212,230,2939
河南,410000,48,3,2016,12,1601,27,3718,230,2939
浙江,330000,48,3,2016,12,845,27,2065,230,2939
湖北,420000,48,3,2016,12,246,27,777,230,2939
湖南,430000,48,3,2016,12,756,27,1217,230,2939
福建,350000,48,3,2016,12,247,27,758,230,2939
辽宁,210000,48,3,2016,12,113,27,563,230,2939
重庆,500000,48,3,2016,12,1578,27,1820,230,2939
陕西,610000,48,3,2016,12,938,27,2030,230,2939
黑龙江,230000,48,3,2016,12,45,27,470,230,2939
上海,310000,45,3,2016,12,746,27,820,159,1497
云南,530000,45,3,2016,12,235,27,472,159,1497
内蒙古,150000,45,3,2016,12,340,27,489,159,1497
北京,110000,45,3,2016,12,362,27,1215,159,1497
四川,510000,45,3,2016,12,1027,27,1759,159,1497
安徽,340000,45,3,2016,12,1434,27,810,159,1497
山东,370000,45,3,2016,12,1685,27,1702,159,1497
山西,140000,45,3,2016,12,604,27,579,159,1497
广东,440000,45,3,2016,12,1493,27,2485,159,1497
广西,450000,45,3,2016,12,543,27,437,159,1497
江苏,320000,45,3,2016,12,2828,27,1968,159,1497
江西,360000,45,3,2016,12,1241,27,539,159,1497
河北,130000,45,3,2016,12,1020,27,1190,159,1497
河南,410000,45,3,2016,12,1584,27,1677,159,1497
浙江,330000,45,3,2016,12,1272,27,1573,159,1497
湖北,420000,45,3,2016,12,1208,27,778,159,1497
湖南,430000,45,3,2016,12,891,27,705,159,1497
福建,350000,45,3,2016,12,431,27,551,159,1497
辽宁,210000,45,3,2016,12,225,27,514,159,1497
重庆,500000,45,3,2016,12,242,27,310,159,1497
陕西,610000,45,3,2016,12,432,27,728,159,1497
黑龙江,230000,45,3,2016,12,140,27,439,159,1497
上海,310000,38,2,2016,12,163,27,360,82,954
云南,530000,38,2,2016,12,131,27,165,82,954
内蒙古,150000,38,2,2016,12,90,27,136,82,954
北京,110000,38,2,2016,12,123,27,522,82,954
四川,510000,38,2,2016,12,330,27,667,82,954
安徽,340000,38,2,2016,12,198,27,256,82,954
山东,370000,38,2,2016,12,191,27,554,82,954
山西,140000,38,2,2016,12,28,27,119,82,954
广东,440000,38,2,2016,12,638,27,1115,82,954
广西,450000,38,2,2016,12,213,27,221,82,954
江苏,320000,38,2,2016,12,439,27,716,82,954
江西,360000,38,2,2016,12,120,27,156,82,954
河北,130000,38,2,2016,12,95,27,388,82,954
河南,410000,38,2,2016,12,164,27,465,82,954
浙江,330000,38,2,2016,12,397,27,629,82,954
湖北,420000,38,2,2016,12,236,27,315,82,954
湖南,430000,38,2,2016,12,445,27,303,82,954
福建,350000,38,2,2016,12,99,27,261,82,954
辽宁,210000,38,2,2016,12,155,27,269,82,954
重庆,500000,38,2,2016,12,214,27,189,82,954
陕西,610000,38,2,2016,12,263,27,344,82,954
黑龙江,230000,38,2,2016,12,57,27,204,82,954
上海,310000,13,2,2017,1,305,27,1072,158,1737
云南,530000,13,2,2017,1,434,27,1600,158,1737
内蒙古,150000,13,2,2017,1,180,27,1316,158,1737
北京,110000,13,2,2017,1,468,27,2783,158,1737
四川,510000,13,2,2017,1,500,27,4802,158,1737
安徽,340000,13,2,2017,1,198,27,1253,158,1737
山东,370000,13,2,2017,1,468,27,3288,158,1737
山西,140000,13,2,2017,1,248,27,1261,158,1737
广东,440000,13,2,2017,1,2692,27,7885,158,1737
广西,450000,13,2,2017,1,425,27,1214,158,1737
江苏,320000,13,2,2017,1,800,27,3351,158,1737
江西,360000,13,2,2017,1,236,27,977,158,1737
河北,130000,13,2,2017,1,260,27,2752,158,1737
河南,410000,13,2,2017,1,405,27,3603,158,1737
浙江,330000,13,2,2017,1,633,27,2846,158,1737
湖北,420000,13,2,2017,1,497,27,2310,158,1737
湖南,430000,13,2,2017,1,347,27,1876,158,1737
福建,350000,13,2,2017,1,292,27,1364,158,1737
辽宁,210000,13,2,2017,1,650,27,2468,158,1737
重庆,500000,13,2,2017,1,115,27,654,158,1737
陕西,610000,13,2,2017,1,305,27,1900,158,1737
黑龙江,230000,13,2,2017,1,292,27,1971,158,1737
上海,310000,14,3,2017,1,268,27,1227,513,3578
云南,530000,14,3,2017,1,292,27,1342,513,3578
内蒙古,150000,14,3,2017,1,175,27,1195,513,3578
北京,110000,14,3,2017,1,368,27,3115,513,3578
四川,510000,14,3,2017,1,657,27,5695,513,3578
安徽,340000,14,3,2017,1,301,27,1583,513,3578
山东,370000,14,3,2017,1,775,27,3786,513,3578
山西,140000,14,3,2017,1,290,27,1384,513,3578
广东,440000,14,3,2017,1,5136,27,10489,513,3578
广西,450000,14,3,2017,1,750,27,1783,513,3578
江苏,320000,14,3,2017,1,1445,27,4468,513,3578
江西,360000,14,3,2017,1,435,27,1489,513,3578
河北,130000,14,3,2017,1,498,27,3000,513,3578
河南,410000,14,3,2017,1,645,27,4332,513,3578
浙江,330000,14,3,2017,1,1135,27,3923,513,3578
湖北,420000,14,3,2017,1,703,27,2559,513,3578
湖南,430000,14,3,2017,1,689,27,2318,513,3578
福建,350000,14,3,2017,1,856,27,1951,513,3578
辽宁,210000,14,3,2017,1,1110,27,2821,513,3578
重庆,500000,14,3,2017,1,244,27,891,513,3578
陕西,610000,14,3,2017,1,340,27,1982,513,3578
黑龙江,230000,14,3,2017,1,447,27,2339,513,3578
上海,310000,10,2,2017,1,157,27,664,430,173
云南,530000,10,2,2017,1,290,27,1122,430,173
内蒙古,150000,10,2,2017,1,279,27,792,430,173
北京,110000,10,2,2017,1,549,27,1580,430,173
四川,510000,10,2,2017,1,516,27,3199,430,173
安徽,340000,10,2,2017,1,176,27,886,430,173
山东,370000,10,2,2017,1,420,27,2027,430,173
山西,140000,10,2,2017,1,179,27,660,430,173
广东,440000,10,2,2017,1,1713,27,3755,430,173
广西,450000,10,2,2017,1,211,27,608,430,173
江苏,320000,10,2,2017,1,470,27,1862,430,173
江西,360000,10,2,2017,1,126,27,615,430,173
河北,130000,10,2,2017,1,389,27,1633,430,173
河南,410000,10,2,2017,1,377,27,2144,430,173
浙江,330000,10,2,2017,1,401,27,1656,430,173
湖北,420000,10,2,2017,1,321,27,1261,430,173
湖南,430000,10,2,2017,1,284,27,1104,430,173
福建,350000,10,2,2017,1,167,27,623,430,173
辽宁,210000,10,2,2017,1,506,27,1032,430,173
重庆,500000,10,2,2017,1,213,27,540,430,173
陕西,610000,10,2,2017,1,297,27,1028,430,173
黑龙江,230000,10,2,2017,1,315,27,1055,430,173
上海,310000,36,3,2017,1,117,27,382,121,831
云南,530000,36,3,2017,1,173,27,462,121,831
内蒙古,150000,36,3,2017,1,89,27,398,121,831
北京,110000,36,3,2017,1,136,27,977,121,831
四川,510000,36,3,2017,1,351,27,1938,121,831
安徽,340000,36,3,2017,1,264,27,538,121,831
山东,370000,36,3,2017,1,225,27,1174,121,831
山西,140000,36,3,2017,1,92,27,426,121,831
广东,440000,36,3,2017,1,2391,27,4021,121,831
广西,450000,36,3,2017,1,248,27,530,121,831
江苏,320000,36,3,2017,1,680,27,1484,121,831
江西,360000,36,3,2017,1,208,27,498,121,831
河北,130000,36,3,2017,1,248,27,1001,121,831
河南,410000,36,3,2017,1,338,27,1315,121,831
浙江,330000,36,3,2017,1,747,27,1500,121,831
湖北,420000,36,3,2017,1,450,27,904,121,831
湖南,430000,36,3,2017,1,394,27,808,121,831
福建,350000,36,3,2017,1,231,27,643,121,831
辽宁,210000,36,3,2017,1,213,27,816,121,831
重庆,500000,36,3,2017,1,123,27,361,121,831
陕西,610000,36,3,2017,1,148,27,659,121,831
黑龙江,230000,36,3,2017,1,90,27,623,121,831
上海,310000,6,1,2017,1,199,27,2360,2,0
云南,530000,6,1,2017,1,4785,27,6766,2,0
内蒙古,150000,6,1,2017,1,504,27,1975,2,0
北京,110000,6,1,2017,1,151,27,6329,2,0
四川,510000,6,1,2017,1,1724,27,12256,2,0
安徽,340000,6,1,2017,1,2152,27,4178,2,0
山东,370000,6,1,2017,1,4483,27,11084,2,0
山西,140000,6,1,2017,1,2093,27,4807,2,0
广东,440000,6,1,2017,1,1611,27,15403,2,0
广西,450000,6,1,2017,1,3084,27,5000,2,0
江苏,320000,6,1,2017,1,2165,27,8287,2,0
江西,360000,6,1,2017,1,1290,27,2832,2,0
河北,130000,6,1,2017,1,3870,27,10804,2,0
河南,410000,6,1,2017,1,5825,27,17483,2,0
浙江,330000,6,1,2017,1,1260,27,6364,2,0
湖北,420000,6,1,2017,1,1919,27,4912,2,0
湖南,430000,6,1,2017,1,2364,27,4668,2,0
福建,350000,6,1,2017,1,592,27,2674,2,0
辽宁,210000,6,1,2017,1,924,27,3531,2,0
重庆,500000,6,1,2017,1,250,27,1678,2,0
陕西,610000,6,1,2017,1,2072,27,6189,2,0
黑龙江,230000,6,1,2017,1,506,27,2832,2,0
上海,310000,9,2,2017,1,382,27,2329,159,2603
云南,530000,9,2,2017,1,484,27,1920,159,2603
内蒙古,150000,9,2,2017,1,551,27,1637,159,2603
北京,110000,9,2,2017,1,212,27,5226,159,2603
四川,510000,9,2,2017,1,1223,27,24086,159,2603
安徽,340000,9,2,2017,1,1515,27,12468,159,2603
山东,370000,9,2,2017,1,1706,27,8217,159,2603
山西,140000,9,2,2017,1,533,27,2676,159,2603
广东,440000,9,2,2017,1,5607,27,20969,159,2603
广西,450000,9,2,2017,1,799,27,3809,159,2603
江苏,320000,9,2,2017,1,1728,27,31485,159,2603
江西,360000,9,2,2017,1,1027,27,4376,159,2603
河北,130000,9,2,2017,1,2119,27,7210,159,2603
河南,410000,9,2,2017,1,2952,27,11240,159,2603
浙江,330000,9,2,2017,1,795,27,13885,159,2603
湖北,420000,9,2,2017,1,1566,27,28589,159,2603
湖南,430000,9,2,2017,1,1651,27,9193,159,2603
福建,350000,9,2,2017,1,264,27,9823,159,2603
辽宁,210000,9,2,2017,1,241,27,2613,159,2603
重庆,500000,9,2,2017,1,803,27,4030,159,2603
陕西,610000,9,2,2017,1,620,27,2707,159,2603
黑龙江,230000,9,2,2017,1,399,27,3809,159,2603
上海,310000,43,1,2017,1,1265,27,1336,15,2898
云南,530000,43,1,2017,1,104,27,497,15,2898
